SourceId,SourceFilename,SourceStartLine,SourceEndLine,Pass00ItemId,RequirementId,Pass15RecoveredId,ShortMeaning,SourceType,AuthorityLevel,Chronology,FinalStatus,FinalDisposition,CanonicalMaster,CanonicalDeepSpec,CanonicalSection,FormulaIds,Units,Preconditions,CrossDomainOwners,OpenItemId,ExternalRevalidationId,ConflictId,PresentInV2,CoverageQuality,Pass15Action,Notes
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9369,9375,SRC-005-ITEM-0578,REQ-DATA-0286,"",307. Incompatible model: MODEL_SCHEMA_INCOMPATIBLE → stratégie dépendante désactivée.,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0578 -> REQ-DATA-0286
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9376,9378,SRC-005-ITEM-0579,REQ-DATA-0287,"",308. Incompatible state: → reconciliation/rebuild.,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; RECONCILIATION,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0579 -> REQ-DATA-0287
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9379,9381,SRC-005-ITEM-0580,REQ-DATA-0288,"",309. Incompatible config: → boot failure.,FAILURE_MODE,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0580 -> REQ-DATA-0288
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9382,9390,SRC-005-ITEM-0581,REQ-DATA-0289,"",310. No silent migration live: Les migrations de state importantes sont :,VALIDATION_PROTOCOL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0581 -> REQ-DATA-0289
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9391,9393,SRC-005-ITEM-0582,REQ-DATA-0290,"",311. Data contracts form part of API: Même si tous les modules sont dans le même repository.,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0582 -> REQ-DATA-0290
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9394,9402,SRC-005-ITEM-0583,REQ-DATA-0291,"",312. Module boundaries: Exemple : BookEngine,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0583 -> REQ-DATA-0291
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9403,9413,SRC-005-ITEM-0584,REQ-DATA-0292,"",313. RouteEngine: input: BookSnapshotRefs,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; ROUTING, ACCOUNTING","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0584 -> REQ-DATA-0292
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9414,9423,SRC-005-ITEM-0585,REQ-DATA-0293,"",314. ParticipantEngine: input: FeatureSnapshot,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; PARTICIPANTS,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0585 -> REQ-DATA-0293
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9424,9435,SRC-005-ITEM-0586,REQ-DATA-0294,"",315. Simulator: input: ExecutionPlanCandidate,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; SIMULATOR,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0586 -> REQ-DATA-0294
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9436,9446,SRC-005-ITEM-0587,REQ-DATA-0295,"",316. RiskEngine: input: RiskSnapshot,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; RISK,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0587 -> REQ-DATA-0295
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9447,9456,SRC-005-ITEM-0588,REQ-DATA-0296,"",317. ExecutionCoordinator: input: ExecutionPlan,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0588 -> REQ-DATA-0296
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9457,9467,SRC-005-ITEM-0589,REQ-DATA-0297,"",318. InventoryEngine: input: FillEvents,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; INVENTORY, EXECUTION","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0589 -> REQ-DATA-0297
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9468,9484,SRC-005-ITEM-0590,REQ-DATA-0298,"",319. No cyclic hidden dependencies: ne doit pas appeler :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; RISK,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0590 -> REQ-DATA-0298
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9485,9504,SRC-005-ITEM-0591,REQ-DATA-0299,"",320. Dependency direction: Idéalement : types,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; RECONCILIATION, RISK, SIMULATOR, QUANT, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0591 -> REQ-DATA-0299
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9505,9512,SRC-005-ITEM-0592,REQ-DATA-0300,"",321. Domain types package: Créer : src/domain/,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0592 -> REQ-DATA-0300
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9513,9539,SRC-005-ITEM-0593,REQ-DATA-0301,"",322. Suggested structure: src/ ├── domain/,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; EXECUTION, RISK, RECORDER, INFRA, SIMULATOR, PARTICIPANTS, INVENTORY","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0593 -> REQ-DATA-0301
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9540,9549,SRC-005-ITEM-0594,REQ-DATA-0302,"",323. Domain layer has no external APIs: Les types fondamentaux ne dépendent pas :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; RECORDER,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0594 -> REQ-DATA-0302
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9550,9558,SRC-005-ITEM-0595,REQ-DATA-0303,"",324. Adapter layer: Convertit : Hyperliquid external schemas,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0595 -> REQ-DATA-0303
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9559,9567,SRC-005-ITEM-0596,REQ-DATA-0304,"",325. Exchange schema changes isolated: Si Hyperliquid modifie un payload :,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0596 -> REQ-DATA-0304
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9568,9570,SRC-005-ITEM-0597,REQ-DATA-0305,"",326. Data contract acceptance tests: Avec fixtures de vrais payloads exchange.,VALIDATION_PROTOCOL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0597 -> REQ-DATA-0305
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9571,9579,SRC-005-ITEM-0598,REQ-DATA-0306,"",327. Parser regression corpus: Conserver plusieurs exemples : normal,FAILURE_MODE,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; QUANT, INFRA","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0598 -> REQ-DATA-0306
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9580,9582,SRC-005-ITEM-0599,REQ-DATA-0307,"",328. Unknown fields tolerant: Lorsque sûr.,FAILURE_MODE,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; RECOVERY,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0599 -> REQ-DATA-0307
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9583,9585,SRC-005-ITEM-0600,REQ-DATA-0308,"",329. Missing required field strict: Pas inventer.,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0600 -> REQ-DATA-0308
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9586,9669,SRC-005-ITEM-0601,REQ-DET-0015,"","330. Final Determinism Contract: Le système doit satisfaire : DecisionTrace = F( OrderedEvents, ResolvedConfig, ModelArtifacts, FormulaVersion, Seed )",IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DETERMINISM; CLOCK,"","","",YES,FULL,VERIFIED,PASS00 target: Determinism and parity; stable join SRC-005-ITEM-0601 -> REQ-DET-0015
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9670,9680,SRC-005-ITEM-0602,REQ-DATA-0309,"",331. Final Data Contract Principle: Chaque nombre utilisé pour décider doit avoir :,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; CLOCK,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0602 -> REQ-DATA-0309
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9681,9692,SRC-005-ITEM-0603,REQ-DATA-0310,"",332. Final State Principle: Aucun module ne doit maintenir une « vérité parallèle » non traçable.,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; INVENTORY, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0603 -> REQ-DATA-0310
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9693,9702,SRC-005-ITEM-0604,REQ-REPLAY-0017,"","333. Final Replay Principle: Replay ne doit pas être une imitation simplifiée du bot. Replay est le bot, connecté à :",SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/12_RECORDER_AND_REPLAY.md,docs_v2/deep-specs/recorder-replay/README.md,"Recorder, retention, Replay and reconstruction contracts","","","",REPLAY; none,"","","",YES,FULL,VERIFIED,PASS00 target: Replay engine; stable join SRC-005-ITEM-0604 -> REQ-REPLAY-0017
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9703,9710,SRC-005-ITEM-0605,REQ-DATA-0311,"","334. Final Shadow Principle: Shadow est le bot, connecté au marché réel mais à :",SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","",DATA; VALIDATION,"","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0605 -> REQ-DATA-0311
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9711,9718,SRC-005-ITEM-0606,REQ-DATA-0312,"","335. Final Micro-Live Principle: Micro-live est le bot Live, avec :",SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,CALIBRATED,VERSIONED_PARAMETER_OR_POLICY,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; VALIDATION, RISK","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0606 -> REQ-DATA-0312
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9719,9744,SRC-005-ITEM-0607,REQ-DATA-0313,"",336. Final Production Principle: Le passage : Replay,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; PRODUCT, EXECUTION, RISK, VALIDATION, REPLAY, CAPITAL, RESEARCH","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0607 -> REQ-DATA-0313
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9745,9779,SRC-005-ITEM-0608,REQ-DATA-0314,"",337. Definition of Done — Data Contracts: Ce dossier est implémenté lorsque : all central domain types exist,VALIDATION_PROTOCOL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; VALIDATION, EXECUTION, DETERMINISM, OPERATIONS, REPLAY, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0608 -> REQ-DATA-0314
SRC-005,DOSSIER 36 — RISK CONSTITUTION V1.md,9780,9877,SRC-005-ITEM-0609,REQ-DATA-0315,"",338. Principe final: Notre système doit pouvoir répondre à n’importe quel moment : Qu’est-ce que le bot savait ?,FORMULA,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","DATA; FORMULA, REPLAY, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Schemas and event contracts; stable join SRC-005-ITEM-0609 -> REQ-DATA-0315
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",5,40,SRC-006-ITEM-0004,REQ-DEPLOY-0002,"",1. Objectif: Le produit vendu n’est pas un SaaS centralisé. installée dans l’environnement du client.,IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; INFRA, SECURITY, CLIENT, CAPITAL, PRODUCT, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0004 -> REQ-DEPLOY-0002
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",41,76,SRC-006-ITEM-0005,REQ-DEPLOY-0003,"",2. Principe fondamental: Les données importantes sont :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","",DEPLOYMENT; DATA,"","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0005 -> REQ-DEPLOY-0003
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",77,111,SRC-006-ITEM-0006,REQ-CLIENT-0001,"",3. Architecture cible client: ├── chrony / host clock sync Le container monte uniquement ce dont il a besoin.,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,isolated client product/deployment contract,"","","","CLIENT; ARCH, EXECUTION, RISK, RECORDER, DATA, CLOCK, INFRA","","","",YES,FULL,VERIFIED,PASS00 target: Client distribution model; stable join SRC-006-ITEM-0006 -> REQ-CLIENT-0001
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",112,147,SRC-006-ITEM-0007,REQ-DEPLOY-0004,"",4. Une seule image principale: Je recommande au départ : Pas une architecture de :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; EXECUTION, RISK, RECORDER, INFRA, OPERATIONS, SIMULATOR, PARTICIPANTS","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0007 -> REQ-DEPLOY-0004
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",148,175,SRC-006-ITEM-0008,REQ-DEPLOY-0005,"","5. Pourquoi un container principal: dans plusieurs containers introduirait : Les modules restent séparés dans le code, pas nécessairement physiquement.",FAILURE_MODE,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; RISK, DATA, CLIENT, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0008 -> REQ-DEPLOY-0005
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",176,189,SRC-006-ITEM-0009,REQ-DEPLOY-0006,"",6. Architecture logique ≠ architecture physique: Le bot peut avoir : tout en tournant dans :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","",DEPLOYMENT; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0009 -> REQ-DEPLOY-0006
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",190,207,SRC-006-ITEM-0010,REQ-DEPLOY-0007,"",7. Processus principal: et ce processus héberge :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; EXECUTION, RISK, RECORDER, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0010 -> REQ-DEPLOY-0007
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",208,226,SRC-006-ITEM-0011,REQ-DEPLOY-0008,"",8. Pas de processus critique externe: Une exécution ne doit jamais dépendre en temps réel de : Le hot path doit rester :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; INFRA, LICENSE, CLIENT, ROUTING, HOT_WARM_COLD, PRODUCT, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0011 -> REQ-DEPLOY-0008
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",227,240,SRC-006-ITEM-0012,REQ-DEPLOY-0009,"",9. OCI image: L’image doit respecter le standard OCI afin de fonctionner sur : même si notre chemin officiellement supporté reste initialement :,SUBSTANTIVE_REQUIREMENT,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","",DEPLOYMENT; none,"","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0012 -> REQ-DEPLOY-0009
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",241,260,SRC-006-ITEM-0013,REQ-DEPLOY-0010,"",10. Architecture CPU de référence: peut être ajoutée plus tard si benchmarks et demande client le justifient.,VALIDATION_PROTOCOL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; INFRA, ARCH, BENCHMARK, CLIENT, PRODUCT, FUTURE","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0013 -> REQ-DEPLOY-0010
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",261,278,SRC-006-ITEM-0014,REQ-DEPLOY-0011,"",11. Pas de multi-architecture non testée: Supporter ARM ne signifie pas seulement :,VALIDATION_PROTOCOL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","","DEPLOYMENT; ARCH, EXECUTION, DETERMINISM, INFRA, BENCHMARK, REPLAY","","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0014 -> REQ-DEPLOY-0011
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",279,293,SRC-006-ITEM-0015,REQ-DEPLOY-0012,"","12. Dockerfile multi-stage: Le compilateur Rust, Cargo et les sources ne doivent pas être présents dans l’image runtime.",IMPLEMENTATION_DETAIL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","",DEPLOYMENT; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0015 -> REQ-DEPLOY-0012
SRC-006,"DOSSIER 56 — DOCKER, DÉPLOIEMENT, SÉCURITÉ ET DISTRIBUTION CLIENT.md",294,322,SRC-006-ITEM-0016,REQ-DEPLOY-0013,"",13. Runtime image minimale: Mais ne pas choisir une image ultra-minimale au détriment de :,VALIDATION_PROTOCOL,CLOSURE,closure,LOCKED,CURRENT_CANONICAL,docs_v2/14_DEPLOYMENT_AND_DOCKER.md,docs_v2/deep-specs/deployment-security/README.md,"deployment, security, update and rollback contracts","","","",DEPLOYMENT; BENCHMARK,"","","",YES,FULL,VERIFIED,PASS00 target: Client deployment lifecycle; stable join SRC-006-ITEM-0016 -> REQ-DEPLOY-0013
